,date,state,fips,cases,deaths
1986,2020-04-07,Utah,49,1737,13
1987,2020-04-07,Vermont,50,575,23
1988,2020-04-07,Virgin Islands,78,45,1
1989,2020-04-07,Virginia,51,3332,69
1990,2020-04-07,Washington,53,8682,409
1991,2020-04-07,West Virginia,54,412,4
1992,2020-04-07,Wisconsin,55,2578,94
1993,2020-04-07,Wyoming,56,221,0
1994,2020-04-08,Alabama,1,2498,67
1995,2020-04-08,Alaska,2,224,5
1996,2020-04-08,Arizona,4,2726,80
1997,2020-04-08,Arkansas,5,1077,18
1998,2020-04-08,California,6,19043,506
1999,2020-04-08,Colorado,8,5655,192
2000,2020-04-08,Connecticut,9,8781,335
2001,2020-04-08,Delaware,10,1116,19
2002,2020-04-08,District of Columbia,11,1440,27
2003,2020-04-08,Florida,12,15690,322
2004,2020-04-08,Georgia,13,10204,370
2005,2020-04-08,Guam,66,409,4
2006,2020-04-08,Hawaii,15,433,5
2007,2020-04-08,Idaho,16,1232,19
2008,2020-04-08,Illinois,17,15078,464
2009,2020-04-08,Indiana,18,5943,203
2010,2020-04-08,Iowa,19,1145,27
2011,2020-04-08,Kansas,20,1055,38
2012,2020-04-08,Kentucky,21,1393,73
2013,2020-04-08,Louisiana,22,17030,652
2014,2020-04-08,Maine,23,537,14
2015,2020-04-08,Maryland,24,5529,124
2016,2020-04-08,Massachusetts,25,16790,433
2017,2020-04-08,Michigan,26,20220,959
2018,2020-04-08,Minnesota,27,1154,39
2019,2020-04-08,Mississippi,28,2003,67
2020,2020-04-08,Missouri,29,3327,86
2021,2020-04-08,Montana,30,332,6
2022,2020-04-08,Nebraska,31,538,14
2023,2020-04-08,Nevada,32,2318,80
2024,2020-04-08,New Hampshire,33,788,18
2025,2020-04-08,New Jersey,34,47437,1504
2026,2020-04-08,New Mexico,35,865,16
2027,2020-04-08,New York,36,151271,8138
2028,2020-04-08,North Carolina,37,3423,61
2029,2020-04-08,North Dakota,38,251,4
2030,2020-04-08,Northern Mariana Islands,69,11,2
2031,2020-04-08,Ohio,39,5149,193
2032,2020-04-08,Oklahoma,40,1523,79
2033,2020-04-08,Oregon,41,1239,38
2034,2020-04-08,Pennsylvania,42,16414,313
2035,2020-04-08,Puerto Rico,72,620,24
2036,2020-04-08,Rhode Island,44,1450,35
2037,2020-04-08,South Carolina,45,2552,63
2038,2020-04-08,South Dakota,46,393,6
2039,2020-04-08,Tennessee,47,4246,83
2040,2020-04-08,Texas,48,9897,195
2041,2020-04-08,Utah,49,1860,13
2042,2020-04-08,Vermont,50,605,23
2043,2020-04-08,Virgin Islands,78,45,1
2044,2020-04-08,Virginia,51,3644,75
2045,2020-04-08,Washington,53,9097,430
2046,2020-04-08,West Virginia,54,483,4
2047,2020-04-08,Wisconsin,55,2756,107
2048,2020-04-08,Wyoming,56,230,0
2049,2020-04-09,Alabama,1,2838,78
2050,2020-04-09,Alaska,2,233,5
2051,2020-04-09,Arizona,4,3018,89
2052,2020-04-09,Arkansas,5,1146,21
2053,2020-04-09,California,6,20191,548
2054,2020-04-09,Colorado,8,6202,227
2055,2020-04-09,Connecticut,9,9784,380
2056,2020-04-09,Delaware,10,1209,23
2057,2020-04-09,District of Columbia,11,1523,32
2058,2020-04-09,Florida,12,16819,370
2059,2020-04-09,Georgia,13,10885,412
2060,2020-04-09,Guam,66,542,4
2061,2020-04-09,Hawaii,15,440,6
2062,2020-04-09,Idaho,16,1353,24
2063,2020-04-09,Illinois,17,16422,534
2064,2020-04-09,Indiana,18,6351,246
2065,2020-04-09,Iowa,19,1270,27
2066,2020-04-09,Kansas,20,1116,42
2067,2020-04-09,Kentucky,21,1525,84
2068,2020-04-09,Louisiana,22,18283,702
2069,2020-04-09,Maine,23,560,16
2070,2020-04-09,Maryland,24,6185,139
2071,2020-04-09,Massachusetts,25,18941,503
2072,2020-04-09,Michigan,26,21375,1076
2073,2020-04-09,Minnesota,27,1242,50
2074,2020-04-09,Mississippi,28,2260,76
2075,2020-04-09,Missouri,29,3539,94
2076,2020-04-09,Montana,30,354,6
2077,2020-04-09,Nebraska,31,594,15
2078,2020-04-09,Nevada,32,2456,82
2079,2020-04-09,New Hampshire,33,819,21
2080,2020-04-09,New Jersey,34,51027,1700
2081,2020-04-09,New Mexico,35,989,17
2082,2020-04-09,New York,36,162036,9166
2083,2020-04-09,North Carolina,37,3651,74
2084,2020-04-09,North Dakota,38,269,5
2085,2020-04-09,Northern Mariana Islands,69,11,2
2086,2020-04-09,Ohio,39,5513,213
2087,2020-04-09,Oklahoma,40,1683,80
2088,2020-04-09,Oregon,41,1321,44
2089,2020-04-09,Pennsylvania,42,18379,344
2090,2020-04-09,Puerto Rico,72,683,33
2091,2020-04-09,Rhode Island,44,1727,43
2092,2020-04-09,South Carolina,45,2792,67
2093,2020-04-09,South Dakota,46,447,6
2094,2020-04-09,Tennessee,47,4456,95
2095,2020-04-09,Texas,48,11372,228
2096,2020-04-09,Utah,49,1980,13
2097,2020-04-09,Vermont,50,628,23
2098,2020-04-09,Virgin Islands,78,46,1
2099,2020-04-09,Virginia,51,4041,109
2100,2020-04-09,Washington,53,9608,456
2101,2020-04-09,West Virginia,54,524,5
2102,2020-04-09,Wisconsin,55,2885,116
2103,2020-04-09,Wyoming,56,303,0
2104,2020-04-10,Alabama,1,3008,80
2105,2020-04-10,Alaska,2,244,5
2106,2020-04-10,Arizona,4,3112,97
2107,2020-04-10,Arkansas,5,1202,24
2108,2020-04-10,California,6,21366,594
2109,2020-04-10,Colorado,8,6510,253
2110,2020-04-10,Connecticut,9,10538,448
2111,2020-04-10,Delaware,10,1326,32
2112,2020-04-10,District of Columbia,11,1660,38
2113,2020-04-10,Florida,12,17960,418
2114,2020-04-10,Georgia,13,11859,425
2115,2020-04-10,Guam,66,577,4
2116,2020-04-10,Hawaii,15,463,8
2117,2020-04-10,Idaho,16,1397,25
2118,2020-04-10,Illinois,17,17887,607
2119,2020-04-10,Indiana,18,6907,300
2120,2020-04-10,Iowa,19,1388,31
2121,2020-04-10,Kansas,20,1180,50
2122,2020-04-10,Kentucky,21,1702,90
2123,2020-04-10,Louisiana,22,19253,755
2124,2020-04-10,Maine,23,586,17
2125,2020-04-10,Maryland,24,6968,172
2126,2020-04-10,Massachusetts,25,20974,599
2127,2020-04-10,Michigan,26,22646,1280
2128,2020-04-10,Minnesota,27,1335,57
2129,2020-04-10,Mississippi,28,2469,82
2130,2020-04-10,Missouri,29,3799,105
2131,2020-04-10,Montana,30,365,6
2132,2020-04-10,Nebraska,31,678,18
2133,2020-04-10,Nevada,32,2606,86
2134,2020-04-10,New Hampshire,33,885,22
2135,2020-04-10,New Jersey,34,54588,1932
2136,2020-04-10,New Mexico,35,1090,19
2137,2020-04-10,New York,36,172830,10162
2138,2020-04-10,North Carolina,37,3906,78
2139,2020-04-10,North Dakota,38,278,7
2140,2020-04-10,Northern Mariana Islands,69,11,2
2141,2020-04-10,Ohio,39,5879,231
2142,2020-04-10,Oklahoma,40,1794,88
2143,2020-04-10,Oregon,41,1371,48
2144,2020-04-10,Pennsylvania,42,20128,435
2145,2020-04-10,Puerto Rico,72,725,39
2146,2020-04-10,Rhode Island,44,2015,49
2147,2020-04-10,South Carolina,45,3065,72
2148,2020-04-10,South Dakota,46,536,6
2149,2020-04-10,Tennessee,47,4793,104
2150,2020-04-10,Texas,48,12290,246
2151,2020-04-10,Utah,49,2103,17
2152,2020-04-10,Vermont,50,679,24
2153,2020-04-10,Virgin Islands,78,46,1
2154,2020-04-10,Virginia,51,4508,121
2155,2020-04-10,Washington,53,9887,483
2156,2020-04-10,West Virginia,54,537,5
2157,2020-04-10,Wisconsin,55,3068,131
2158,2020-04-10,Wyoming,56,320,0
2159,2020-04-11,Alabama,1,3262,93
2160,2020-04-11,Alaska,2,255,6
2161,2020-04-11,Arizona,4,3393,112
2162,2020-04-11,Arkansas,5,1228,25
2163,2020-04-11,California,6,22421,632
2164,2020-04-11,Colorado,8,6893,274
2165,2020-04-11,Connecticut,9,11510,494
2166,2020-04-11,Delaware,10,1479,33
2167,2020-04-11,District of Columbia,11,1778,47
2168,2020-04-11,Florida,12,18978,445
2169,2020-04-11,Georgia,13,12261,432
2170,2020-04-11,Guam,66,681,5
2171,2020-04-11,Hawaii,15,484,8
2172,2020-04-11,Idaho,16,1407,27
2173,2020-04-11,Illinois,17,19180,682
2174,2020-04-11,Indiana,18,7435,330
2175,2020-04-11,Iowa,19,1510,34
2176,2020-04-11,Kansas,20,1282,55
2177,2020-04-11,Kentucky,21,1851,94
2178,2020-04-11,Louisiana,22,20014,806
2179,2020-04-11,Maine,23,616,19
2180,2020-04-11,Maryland,24,7694,207
2181,2020-04-11,Massachusetts,25,22860,686
2182,2020-04-11,Michigan,26,23853,1391
2183,2020-04-11,Minnesota,27,1427,64
2184,2020-04-11,Mississippi,28,2642,93
2185,2020-04-11,Missouri,29,4024,116
2186,2020-04-11,Montana,30,377,6
2187,2020-04-11,Nebraska,31,718,18
2188,2020-04-11,Nevada,32,2720,111
2189,2020-04-11,New Hampshire,33,929,23
2190,2020-04-11,New Jersey,34,58151,2183
2191,2020-04-11,New Mexico,35,1174,20
2192,2020-04-11,New York,36,182990,11159
2193,2020-04-11,North Carolina,37,4310,86
2194,2020-04-11,North Dakota,38,293,7
2195,2020-04-11,Northern Mariana Islands,69,11,2
2196,2020-04-11,Ohio,39,6251,247
2197,2020-04-11,Oklahoma,40,1868,93
2198,2020-04-11,Oregon,41,1447,51
2199,2020-04-11,Pennsylvania,42,21774,515
2200,2020-04-11,Puerto Rico,72,788,42
2201,2020-04-11,Rhode Island,44,2349,56
2202,2020-04-11,South Carolina,45,3207,80
2203,2020-04-11,South Dakota,46,626,6
2204,2020-04-11,Tennessee,47,4983,107
2205,2020-04-11,Texas,48,13208,265
2206,2020-04-11,Utah,49,2208,18
2207,2020-04-11,Vermont,50,711,24
2208,2020-04-11,Virgin Islands,78,51,1
2209,2020-04-11,Virginia,51,5076,130
2210,2020-04-11,Washington,53,10224,498
2211,2020-04-11,West Virginia,54,593,6
2212,2020-04-11,Wisconsin,55,3213,141
2213,2020-04-11,Wyoming,56,343,0
2214,2020-04-12,Alabama,1,3583,93
2215,2020-04-12,Alaska,2,270,6
2216,2020-04-12,Arizona,4,3539,117
2217,2020-04-12,Arkansas,5,1280,27
2218,2020-04-12,California,6,23323,676
2219,2020-04-12,Colorado,8,7303,290
2220,2020-04-12,Connecticut,9,12035,554
2221,2020-04-12,Delaware,10,1625,35
2222,2020-04-12,District of Columbia,11,1875,50
2223,2020-04-12,Florida,12,19855,460
2224,2020-04-12,Georgia,13,12103,438
2225,2020-04-12,Guam,66,716,5
2226,2020-04-12,Hawaii,15,497,9
2227,2020-04-12,Idaho,16,1425,27
2228,2020-04-12,Illinois,17,20852,727
2229,2020-04-12,Indiana,18,7928,343
2230,2020-04-12,Iowa,19,1587,41
2231,2020-04-12,Kansas,20,1337,56
2232,2020-04-12,Kentucky,21,1963,98
2233,2020-04-12,Louisiana,22,20595,840
2234,2020-04-12,Maine,23,633,19
2235,2020-04-12,Maryland,24,8225,236
2236,2020-04-12,Massachusetts,25,25475,756
2237,2020-04-12,Michigan,26,24494,1486
2238,2020-04-12,Minnesota,27,1621,70
2239,2020-04-12,Mississippi,28,2781,96
2240,2020-04-12,Missouri,29,4160,116
2241,2020-04-12,Montana,30,387,6
2242,2020-04-12,Nebraska,31,805,18
2243,2020-04-12,Nevada,32,2860,113
2244,2020-04-12,New Hampshire,33,985,23
2245,2020-04-12,New Jersey,34,61850,2350
2246,2020-04-12,New Mexico,35,1245,26
2247,2020-04-12,New York,36,191425,12116
2248,2020-04-12,North Carolina,37,4520,86
2249,2020-04-12,North Dakota,38,308,8
2250,2020-04-12,Northern Mariana Islands,69,11,2
2251,2020-04-12,Ohio,39,6605,253
2252,2020-04-12,Oklahoma,40,1970,96
2253,2020-04-12,Oregon,41,1527,52
2254,2020-04-12,Pennsylvania,42,22955,525
2255,2020-04-12,Puerto Rico,72,897,44
2256,2020-04-12,Rhode Island,44,2665,63
2257,2020-04-12,South Carolina,45,3319,82
2258,2020-04-12,South Dakota,46,729,6
2259,2020-04-12,Tennessee,47,5144,107
2260,2020-04-12,Texas,48,13776,288
2261,2020-04-12,Utah,49,2305,18
2262,2020-04-12,Vermont,50,727,26
2263,2020-04-12,Virgin Islands,78,51,1
2264,2020-04-12,Virginia,51,5273,141
2265,2020-04-12,Washington,53,10411,511
2266,2020-04-12,West Virginia,54,615,8
2267,2020-04-12,Wisconsin,55,3341,145
2268,2020-04-12,Wyoming,56,364,0
2269,2020-04-13,Alabama,1,3805,104
2270,2020-04-13,Alaska,2,275,6
2271,2020-04-13,Arizona,4,3702,122
2272,2020-04-13,Arkansas,5,1475,30
2273,2020-04-13,California,6,24334,725
2274,2020-04-13,Colorado,8,7691,308
2275,2020-04-13,Connecticut,9,13381,602
2276,2020-04-13,Delaware,10,1761,41
2277,2020-04-13,District of Columbia,11,1955,52
2278,2020-04-13,Florida,12,21011,498
2279,2020-04-13,Georgia,13,13125,479
2280,2020-04-13,Guam,66,719,6
2281,2020-04-13,Hawaii,15,502,9
2282,2020-04-13,Idaho,16,1453,33
2283,2020-04-13,Illinois,17,22025,800
2284,2020-04-13,Indiana,18,8236,350
2285,2020-04-13,Iowa,19,1710,44
2286,2020-04-13,Kansas,20,1382,63
2287,2020-04-13,Kentucky,21,2048,106
2288,2020-04-13,Louisiana,22,21016,884
2289,2020-04-13,Maine,23,698,19
2290,2020-04-13,Maryland,24,8936,262
2291,2020-04-13,Massachusetts,25,26867,844
2292,2020-04-13,Michigan,26,25487,1601
2293,2020-04-13,Minnesota,27,1650,70
2294,2020-04-13,Mississippi,28,2942,98
2295,2020-04-13,Missouri,29,4388,136
2296,2020-04-13,Montana,30,394,7
2297,2020-04-13,Nebraska,31,870,19
2298,2020-04-13,Nevada,32,3036,114
2299,2020-04-13,New Hampshire,33,1020,23
2300,2020-04-13,New Jersey,34,64584,2443
2301,2020-04-13,New Mexico,35,1345,31
2302,2020-04-13,New York,36,197973,12998
2303,2020-04-13,North Carolina,37,4788,91
2304,2020-04-13,North Dakota,38,331,9
2305,2020-04-13,Northern Mariana Islands,69,11,2
2306,2020-04-13,Ohio,39,6975,274
2307,2020-04-13,Oklahoma,40,2069,98
2308,2020-04-13,Oregon,41,1584,53
2309,2020-04-13,Pennsylvania,42,24295,563
2310,2020-04-13,Puerto Rico,72,903,45
2311,2020-04-13,Rhode Island,44,2976,73
2312,2020-04-13,South Carolina,45,3439,87
2313,2020-04-13,South Dakota,46,867,6
2314,2020-04-13,Tennessee,47,5483,114
2315,2020-04-13,Texas,48,14487,320
2316,2020-04-13,Utah,49,2368,18
2317,2020-04-13,Vermont,50,748,27
2318,2020-04-13,Virgin Islands,78,51,1
2319,2020-04-13,Virginia,51,5746,149
2320,2020-04-13,Washington,53,10538,525
2321,2020-04-13,West Virginia,54,638,9
2322,2020-04-13,Wisconsin,55,3428,155
2323,2020-04-13,Wyoming,56,373,1
2324,2020-04-14,Alabama,1,3953,114
2325,2020-04-14,Alaska,2,283,7
2326,2020-04-14,Arizona,4,3806,131
2327,2020-04-14,Arkansas,5,1498,32
2328,2020-04-14,California,6,25758,778
2329,2020-04-14,Colorado,8,7941,329
2330,2020-04-14,Connecticut,9,13989,671
2331,2020-04-14,Delaware,10,1926,43
2332,2020-04-14,District of Columbia,11,2058,67
2333,2020-04-14,Florida,12,21620,570
2334,2020-04-14,Georgia,13,13913,517
2335,2020-04-14,Guam,66,721,6
2336,2020-04-14,Hawaii,15,511,9
2337,2020-04-14,Idaho,16,1464,39
2338,2020-04-14,Illinois,17,23247,878
2339,2020-04-14,Indiana,18,8527,387
2340,2020-04-14,Iowa,19,1899,44
2341,2020-04-14,Kansas,20,1438,69
2342,2020-04-14,Kentucky,21,2210,115
2343,2020-04-14,Louisiana,22,21518,1013
2344,2020-04-14,Maine,23,734,20
2345,2020-04-14,Maryland,24,9472,302
2346,2020-04-14,Massachusetts,25,28163,957
2347,2020-04-14,Michigan,26,26844,1766
2348,2020-04-14,Minnesota,27,1695,79
2349,2020-04-14,Mississippi,28,3087,111
2350,2020-04-14,Missouri,29,4686,151
2351,2020-04-14,Montana,30,399,7
2352,2020-04-14,Nebraska,31,930,21
2353,2020-04-14,Nevada,32,3137,130
2354,2020-04-14,New Hampshire,33,1091,27
2355,2020-04-14,New Jersey,34,68824,2805
2356,2020-04-14,New Mexico,35,1407,36
2357,2020-04-14,New York,36,205375,14001
2358,2020-04-14,North Carolina,37,4992,116
2359,2020-04-14,North Dakota,38,341,9
2360,2020-04-14,Northern Mariana Islands,69,13,2
2361,2020-04-14,Ohio,39,7280,324
2362,2020-04-14,Oklahoma,40,2184,109
2363,2020-04-14,Oregon,41,1633,55
2364,2020-04-14,Pennsylvania,42,25591,746
2365,2020-04-14,Puerto Rico,72,923,45
2366,2020-04-14,Rhode Island,44,3251,80
2367,2020-04-14,South Carolina,45,3553,97
2368,2020-04-14,South Dakota,46,987,6
2369,2020-04-14,Tennessee,47,5654,123
2370,2020-04-14,Texas,48,15303,365
2371,2020-04-14,Utah,49,2420,19
2372,2020-04-14,Vermont,50,752,28
2373,2020-04-14,Virgin Islands,78,51,1
2374,2020-04-14,Virginia,51,6170,154
2375,2020-04-14,Washington,53,10694,552
2376,2020-04-14,West Virginia,54,697,10
2377,2020-04-14,Wisconsin,55,3555,172
2378,2020-04-14,Wyoming,56,373,1
2379,2020-04-15,Alabama,1,4241,123
2380,2020-04-15,Alaska,2,291,7
2381,2020-04-15,Arizona,4,3962,142
2382,2020-04-15,Arkansas,5,1599,34
2383,2020-04-15,California,6,27107,885
2384,2020-04-15,Colorado,8,8280,355
2385,2020-04-15,Connecticut,9,14755,868
2386,2020-04-15,Delaware,10,2014,46
2387,2020-04-15,District of Columbia,11,2197,72
2388,2020-04-15,Florida,12,22526,613
2389,2020-04-15,Georgia,13,14583,569
2390,2020-04-15,Guam,66,750,6
2391,2020-04-15,Hawaii,15,524,9
2392,2020-04-15,Idaho,16,1507,41
2393,2020-04-15,Illinois,17,24593,958
2394,2020-04-15,Indiana,18,8955,436
2395,2020-04-15,Iowa,19,1995,53
2396,2020-04-15,Kansas,20,1501,76
2397,2020-04-15,Kentucky,21,2295,124
2398,2020-04-15,Louisiana,22,21951,1103
2399,2020-04-15,Maine,23,770,24
2400,2020-04-15,Maryland,24,10096,413
2401,2020-04-15,Massachusetts,25,29918,1108
2402,2020-04-15,Michigan,26,27893,1919
2403,2020-04-15,Minnesota,27,1809,87
2404,2020-04-15,Mississippi,28,3360,122
2405,2020-04-15,Missouri,29,4895,164
2406,2020-04-15,Montana,30,404,7
2407,2020-04-15,Nebraska,31,994,22
2408,2020-04-15,Nevada,32,3212,137
2409,2020-04-15,New Hampshire,33,1139,32
2410,2020-04-15,New Jersey,34,71030,3156
2411,2020-04-15,New Mexico,35,1484,36
2412,2020-04-15,New York,36,217130,14937
2413,2020-04-15,North Carolina,37,5123,128
2414,2020-04-15,North Dakota,38,365,9
2415,2020-04-15,Northern Mariana Islands,69,13,2
2416,2020-04-15,Ohio,39,7791,361
2417,2020-04-15,Oklahoma,40,2263,123
2418,2020-04-15,Oregon,41,1663,58
2419,2020-04-15,Pennsylvania,42,26804,833
2420,2020-04-15,Puerto Rico,72,974,51
2421,2020-04-15,Rhode Island,44,3529,87
2422,2020-04-15,South Carolina,45,3656,107
2423,2020-04-15,South Dakota,46,1167,6
2424,2020-04-15,Tennessee,47,5864,135
2425,2020-04-15,Texas,48,16106,395
2426,2020-04-15,Utah,49,2549,20
2427,2020-04-15,Vermont,50,759,29
2428,2020-04-15,Virgin Islands,78,51,1
2429,2020-04-15,Virginia,51,6499,195
2430,2020-04-15,Washington,53,10783,572
2431,2020-04-15,West Virginia,54,725,12
2432,2020-04-15,Wisconsin,55,3721,184
2433,2020-04-15,Wyoming,56,392,2
2434,2020-04-16,Alabama,1,4404,137
2435,2020-04-16,Alaska,2,298,7
2436,2020-04-16,Arizona,4,4234,152
2437,2020-04-16,Arkansas,5,1620,37
2438,2020-04-16,California,6,28142,971
2439,2020-04-16,Colorado,8,8675,374
2440,2020-04-16,Connecticut,9,15884,971
2441,2020-04-16,Delaware,10,2075,52
2442,2020-04-16,District of Columbia,11,2350,81
2443,2020-04-16,Florida,12,23332,667
2444,2020-04-16,Georgia,13,15644,611
2445,2020-04-16,Guam,66,790,6
2446,2020-04-16,Hawaii,15,535,9
2447,2020-04-16,Idaho,16,1528,41
2448,2020-04-16,Illinois,17,25734,1081
2449,2020-04-16,Indiana,18,9542,477
2450,2020-04-16,Iowa,19,2141,60
2451,2020-04-16,Kansas,20,1593,80
2452,2020-04-16,Kentucky,21,2429,131
2453,2020-04-16,Louisiana,22,22532,1156
2454,2020-04-16,Maine,23,796,27
2455,2020-04-16,Maryland,24,10851,459
2456,2020-04-16,Massachusetts,25,32181,1245
2457,2020-04-16,Michigan,26,29119,2091
2458,2020-04-16,Minnesota,27,1912,94
2459,2020-04-16,Mississippi,28,3624,129
2460,2020-04-16,Missouri,29,5111,170
2461,2020-04-16,Montana,30,415,7
2462,2020-04-16,Nebraska,31,1094,24
2463,2020-04-16,Nevada,32,3321,142
2464,2020-04-16,New Hampshire,33,1211,34
2465,2020-04-16,New Jersey,34,75317,3518
2466,2020-04-16,New Mexico,35,1597,44
2467,2020-04-16,New York,36,225761,15669
2468,2020-04-16,North Carolina,37,5463,140
2469,2020-04-16,North Dakota,38,393,9
2470,2020-04-16,Northern Mariana Islands,69,13,2
2471,2020-04-16,Ohio,39,8414,389
2472,2020-04-16,Oklahoma,40,2357,131
2473,2020-04-16,Oregon,41,1736,64
2474,2020-04-16,Pennsylvania,42,28314,864
2475,2020-04-16,Puerto Rico,72,1043,56
2476,2020-04-16,Rhode Island,44,3838,105
2477,2020-04-16,South Carolina,45,3931,109
2478,2020-04-16,South Dakota,46,1310,7
2479,2020-04-16,Tennessee,47,6077,142
2480,2020-04-16,Texas,48,16928,428
2481,2020-04-16,Utah,49,2687,21
2482,2020-04-16,Vermont,50,768,34
2483,2020-04-16,Virgin Islands,78,51,1
2484,2020-04-16,Virginia,51,6888,208
2485,2020-04-16,Washington,53,11152,588
2486,2020-04-16,West Virginia,54,739,13
2487,2020-04-16,Wisconsin,55,3875,197
2488,2020-04-16,Wyoming,56,393,2
2489,2020-04-17,Alabama,1,4572,151
2490,2020-04-17,Alaska,2,307,7
2491,2020-04-17,Arizona,4,4507,174
2492,2020-04-17,Arkansas,5,1695,37
2493,2020-04-17,California,6,29398,1050
2494,2020-04-17,Colorado,8,9047,389
2495,2020-04-17,Connecticut,9,16809,1036
2496,2020-04-17,Delaware,10,2323,61
2497,2020-04-17,District of Columbia,11,2476,86
2498,2020-04-17,Florida,12,24745,725
2499,2020-04-17,Georgia,13,16658,661
2500,2020-04-17,Guam,66,796,6
2501,2020-04-17,Hawaii,15,547,9
2502,2020-04-17,Idaho,16,1566,43
2503,2020-04-17,Illinois,17,27575,1142
2504,2020-04-17,Indiana,18,10154,519
2505,2020-04-17,Iowa,19,2332,64
2506,2020-04-17,Kansas,20,1730,84
2507,2020-04-17,Kentucky,21,2522,140
2508,2020-04-17,Louisiana,22,23118,1213
2509,2020-04-17,Maine,23,827,29
2510,2020-04-17,Maryland,24,11641,494
2511,2020-04-17,Massachusetts,25,34402,1404
2512,2020-04-17,Michigan,26,29952,2226
2513,2020-04-17,Minnesota,27,2071,111
2514,2020-04-17,Mississippi,28,3793,140
2515,2020-04-17,Missouri,29,5283,184
2516,2020-04-17,Montana,30,422,8
2517,2020-04-17,Nebraska,31,1216,24
2518,2020-04-17,Nevada,32,3524,151
2519,2020-04-17,New Hampshire,33,1287,37
2520,2020-04-17,New Jersey,34,78467,3840
2521,2020-04-17,New Mexico,35,1711,51
2522,2020-04-17,New York,36,233293,16473
2523,2020-04-17,North Carolina,37,5859,159
2524,2020-04-17,North Dakota,38,439,9
2525,2020-04-17,Northern Mariana Islands,69,14,2
2526,2020-04-17,Ohio,39,9107,418
2527,2020-04-17,Oklahoma,40,2465,136
2528,2020-04-17,Oregon,41,1785,70
2529,2020-04-17,Pennsylvania,42,30121,1027
2530,2020-04-17,Puerto Rico,72,1068,58
2531,2020-04-17,Rhode Island,44,4177,118
2532,2020-04-17,South Carolina,45,4086,116
2533,2020-04-17,South Dakota,46,1410,7
2534,2020-04-17,Tennessee,47,6423,146
2535,2020-04-17,Texas,48,18131,461
2536,2020-04-17,Utah,49,2813,23
2537,2020-04-17,Vermont,50,779,34
2538,2020-04-17,Virgin Islands,78,51,2
2539,2020-04-17,Virginia,51,7490,238
2540,2020-04-17,Washington,53,11445,610
2541,2020-04-17,West Virginia,54,776,16
2542,2020-04-17,Wisconsin,55,4045,205
2543,2020-04-17,Wyoming,56,401,2
2544,2020-04-18,Alabama,1,4723,147
2545,2020-04-18,Alaska,2,312,7
2546,2020-04-18,Arizona,4,4719,181
2547,2020-04-18,Arkansas,5,1777,38
2548,2020-04-18,California,6,30829,1146
2549,2020-04-18,Colorado,8,9433,409
2550,2020-04-18,Connecticut,9,17550,1086
2551,2020-04-18,Delaware,10,2538,67
2552,2020-04-18,District of Columbia,11,2666,91
2553,2020-04-18,Florida,12,25484,747
2554,2020-04-18,Georgia,13,17014,670
2555,2020-04-18,Guam,66,805,6
2556,2020-04-18,Hawaii,15,568,9
2557,2020-04-18,Idaho,16,1577,44
2558,2020-04-18,Illinois,17,29160,1272
2559,2020-04-18,Indiana,18,10641,545
2560,2020-04-18,Iowa,19,2513,74
2561,2020-04-18,Kansas,20,1819,86
2562,2020-04-18,Kentucky,21,2707,145
2563,2020-04-18,Louisiana,22,23580,1267
2564,2020-04-18,Maine,23,847,32
2565,2020-04-18,Maryland,24,12379,534
2566,2020-04-18,Massachusetts,25,36372,1560
2567,2020-04-18,Michigan,26,30717,2307
2568,2020-04-18,Minnesota,27,2213,121
2569,2020-04-18,Mississippi,28,3974,152
2570,2020-04-18,Missouri,29,5517,194
2571,2020-04-18,Montana,30,426,10
2572,2020-04-18,Nebraska,31,1348,28
2573,2020-04-18,Nevada,32,3626,155
2574,2020-04-18,New Hampshire,33,1342,38
2575,2020-04-18,New Jersey,34,81420,4070
2576,2020-04-18,New Mexico,35,1798,53
2577,2020-04-18,New York,36,240542,17141
2578,2020-04-18,North Carolina,37,6140,175
2579,2020-04-18,North Dakota,38,528,9
2580,2020-04-18,Northern Mariana Islands,69,14,2
2581,2020-04-18,Ohio,39,10222,451
2582,2020-04-18,Oklahoma,40,2570,139
2583,2020-04-18,Oregon,41,1844,72
2584,2020-04-18,Pennsylvania,42,31742,1150
2585,2020-04-18,Puerto Rico,72,1118,60
2586,2020-04-18,Rhode Island,44,4491,137
2587,2020-04-18,South Carolina,45,4246,119
2588,2020-04-18,South Dakota,46,1541,7
2589,2020-04-18,Tennessee,47,6624,148
2590,2020-04-18,Texas,48,18927,487
2591,2020-04-18,Utah,49,2942,25
2592,2020-04-18,Vermont,50,803,36
2593,2020-04-18,Virgin Islands,78,53,3
2594,2020-04-18,Virginia,51,8052,258
2595,2020-04-18,Washington,53,11802,629
2596,2020-04-18,West Virginia,54,825,18
2597,2020-04-18,Wisconsin,55,4199,212
2598,2020-04-18,Wyoming,56,412,2
2599,2020-04-19,Alabama,1,4903,160
2600,2020-04-19,Alaska,2,317,7
2601,2020-04-19,Arizona,4,4929,188
2602,2020-04-19,Arkansas,5,1781,39
2603,2020-04-19,California,6,31544,1176
2604,2020-04-19,Colorado,8,9730,421
2605,2020-04-19,Connecticut,9,17962,1127
2606,2020-04-19,Delaware,10,2538,67
2607,2020-04-19,District of Columbia,11,2793,96
2608,2020-04-19,Florida,12,26306,773
2609,2020-04-19,Georgia,13,17619,682
